name,type,start_time,duration,"mosi","miso"
"SPI","result",1.40087212,0.000258968,0x00,0xF6
"SPI","disable",1.40119531,3.99999976e-09,,
"SPI","enable",1.4049206,4.00000022e-09,,
"SPI","result",1.40492213,0.00029996,0x00,0xA5
"SPI","result",1.40526896,0.000278464,0x00,0xA1
"SPI","result",1.40557384,0.00026,0x00,0x08
"SPI","result",1.40586025,0.000274396,0x00,0xF6
"SPI","disable",1.40619888,3.99999976e-09,,
"SPI","enable",1.4098926,3.99999976e-09,,
"SPI","result",1.40989412,0.00031552,0x00,0xA5
"SPI","result",1.41025652,0.00027846,0x00,0xA1
"SPI","result",1.4105614,0.000259988,0x00,0x08
"SPI","result",1.4108478,0.000274396,0x00,0xF6
"SPI","disable",1.41118643,3.99999999e-09,,
"SPI","enable",1.41488035,3.99999976e-09,,
"SPI","result",1.41488187,0.0003155,0x00,0xA5
"SPI","result",1.41524424,0.000262828,0x00,0xA1
"SPI","result",1.41554906,0.000259964,0x00,0x08
"SPI","result",1.41583544,0.000274548,0x00,0xF6
"SPI","disable",1.41617422,4.00000022e-09,,
"SPI","enable",1.41986821,3.99999976e-09,,
"SPI","result",1.41986973,0.000315548,0x00,0xA5
"SPI","result",1.42023216,0.000262876,0x00,0xA1
"SPI","result",1.42052145,0.0002754,0x00,0x08
"SPI","result",1.42082326,0.00025896,0x00,0xF6
"SPI","disable",1.42116204,3.99999999e-09,,
"SPI","enable",1.42485615,4.00000022e-09,,
"SPI","result",1.42485767,0.000315556,0x00,0xA5
"SPI","result",1.42522011,0.000262872,0x00,0xA1
"SPI","result",1.4255094,0.000275608,0x00,0x08
"SPI","result",1.42581142,0.000258972,0x00,0xF6
"SPI","disable",1.42613463,3.99999999e-09,,
"SPI","enable",1.42984441,3.99999999e-09,,
"SPI","result",1.42984593,0.000299988,0x00,0xA5
"SPI","result",1.4301928,0.000278484,0x00,0xA1
"SPI","result",1.4304977,0.000275604,0x00,0x08
"SPI","result",1.43079972,0.000258976,0x00,0xF6
"SPI","disable",1.43112294,3.99999999e-09,,
"SPI","enable",1.43483243,3.99999976e-09,,
"SPI","result",1.43483396,0.000299956,0x00,0xA5
"SPI","result",1.43518078,0.000278452,0x00,0xA1
"SPI","result",1.43548565,0.00026,0x00,0x08
"SPI","result",1.43578765,0.000258944,0x00,0xF6
"SPI","disable",1.43611082,3.99999976e-09,,
"SPI","enable",1.43983611,3.99999999e-09,,
"SPI","result",1.43983764,0.000299952,0x00,0xA5
"SPI","result",1.44018447,0.000278476,0x00,0xA1
"SPI","result",1.44048937,0.000260016,0x00,0x08
"SPI","result",1.4407758,0.000274436,0x00,0xF6
"SPI","disable",1.44111448,3.99999976e-09,,
"SPI","enable",1.4448086,4.00000022e-09,,
"SPI","result",1.44481012,0.000315544,0x00,0xA5
"SPI","result",1.44517254,0.000278472,0x00,0xA1
"SPI","result",1.44547743,0.000259988,0x00,0x08
"SPI","result",1.44576383,0.000274368,0x00,0xF6
"SPI","disable",1.44610242,4.00000022e-09,,
"SPI","enable",1.44979659,4.00000022e-09,,
"SPI","result",1.44979812,0.000315548,0x00,0xA5
"SPI","result",1.45016054,0.000262864,0x00,0xA1
"SPI","result",1.4504654,0.000259992,0x00,0x08
"SPI","result",1.4507518,0.000274536,0x00,0xF6
"SPI","disable",1.45109057,3.99999976e-09,,
"SPI","enable",1.4547846,4.00000022e-09,,
"SPI","result",1.45478612,0.0003155,0x00,0xA5
"SPI","result",1.4551485,0.000262848,0x00,0xA1
"SPI","result",1.45543776,0.000275396,0x00,0x08
"SPI","result",1.45573957,0.000258948,0x00,0xF6
"SPI","disable",1.45607833,3.99999976e-09,,
"SPI","enable",1.45977222,4.00000022e-09,,
"SPI","result",1.45977374,0.000315532,0x00,0xA5
"SPI","result",1.46013614,0.00026722,0x00,0xA1
"SPI","result",1.46042978,0.000275596,0x00,0x08
"SPI","result",1.4607318,0.000258956,0x00,0xF6
"SPI","disable",1.46105499,3.99999999e-09,,
"SPI","enable",1.46476019,4.00000022e-09,,
"SPI","result",1.46476172,0.000299964,0x00,0xA5
"SPI","result",1.46510856,0.000278464,0x00,0xA1
"SPI","result",1.46541344,0.000275584,0x00,0x08
"SPI","result",1.46571544,0.000258952,0x00,0xF6
"SPI","disable",1.46603862,3.99999999e-09,,
"SPI","enable",1.46974788,4.00000022e-09,,
"SPI","result",1.4697494,0.00029996,0x00,0xA5
"SPI","result",1.47009624,0.000278468,0x00,0xA1
"SPI","result",1.47040113,0.000260008,0x00,0x08
"SPI","result",1.47070314,0.00025898,0x00,0xF6
"SPI","disable",1.47102635,3.99999999e-09,,
"SPI","enable",1.47475173,4.00000022e-09,,
"SPI","result",1.47475325,0.00029998,0x00,0xA5
"SPI","result",1.47510011,0.00027848,0x00,0xA1
"SPI","result",1.47540501,0.000260016,0x00,0x08
"SPI","result",1.47569144,0.00027442,0x00,0xF6
"SPI","disable",1.4760301,3.99999999e-09,,
"SPI","enable",1.47972446,4.00000022e-09,,
"SPI","result",1.47972599,0.000315564,0x00,0xA5
"SPI","result",1.48008843,0.000278468,0x00,0xA1
"SPI","result",1.48039332,0.000260004,0x00,0x08
"SPI","result",1.48067974,0.000274392,0x00,0xF6
"SPI","disable",1.48101836,3.99999999e-09,,
"SPI","enable",1.48471266,4.00000022e-09,,
"SPI","result",1.48471419,0.000315596,0x00,0xA5
"SPI","result",1.48507666,0.000262908,0x00,0xA1
"SPI","result",1.48538158,0.00026,0x00,0x08
"SPI","result",1.48566799,0.000274564,0x00,0xF6
"SPI","disable",1.4860068,3.99999976e-09,,
"SPI","enable",1.48970114,3.99999976e-09,,
"SPI","result",1.48970267,0.000315552,0x00,0xA5
"SPI","result",1.4900651,0.0002629,0x00,0xA1
"SPI","result",1.49035442,0.00027546,0x00,0x08
"SPI","result",1.4906563,0.000258984,0x00,0xF6
"SPI","disable",1.4909951,4.00000022e-09,,
"SPI","enable",1.49468931,3.99999976e-09,,
"SPI","result",1.49469083,0.000315588,0x00,0xA5
"SPI","result",1.4950533,0.000262876,0x00,0xA1
"SPI","result",1.4953426,0.0002756,0x00,0x08
"SPI","result",1.49564461,0.00025898,0x00,0xF6
"SPI","disable",1.49596782,3.99999999e-09,,
"SPI","enable",1.49967742,3.99999999e-09,,
