name,type,start_time,duration,"mosi","miso"
"SPI","result",1.46244806,0.000315456,0x00,0xA5
"SPI","result",1.46281038,0.000262812,0x00,0x85
"SPI","result",1.46311518,0.000259928,0x00,0x10
"SPI","result",1.46340152,0.000274476,0x00,0x6F
"SPI","disable",1.46374022,4.00000022e-09,,
"SPI","enable",1.46743292,3.99999999e-09,,
"SPI","result",1.46743445,0.000315276,0x00,0xA5
"SPI","result",1.46779658,0.00026278,0x00,0x85
"SPI","result",1.46808576,0.000275492,0x00,0x10
"SPI","result",1.46838766,0.000258876,0x00,0x6F
"SPI","disable",1.46872634,3.99999999e-09,,
"SPI","enable",1.47241952,3.99999976e-09,,
"SPI","result",1.47242104,0.000315424,0x00,0xA5
"SPI","result",1.47278333,0.000262796,0x00,0x85
"SPI","result",1.47307253,0.0002755,0x00,0x10
"SPI","result",1.47337444,0.000258888,0x00,0x6F
"SPI","disable",1.47369755,3.99999976e-09,,
"SPI","enable",1.4774061,4.00000022e-09,,
"SPI","result",1.47740763,0.00029988,0x00,0xA5
"SPI","result",1.47775437,0.000278376,0x00,0x85
"SPI","result",1.47805916,0.000275492,0x00,0x10
"SPI","result",1.47836105,0.00025888,0x00,0x6F
"SPI","disable",1.47868414,4.00000022e-09,,
"SPI","enable",1.48239274,3.99999999e-09,,
"SPI","result",1.48239427,0.000299888,0x00,0xA5
"SPI","result",1.48274102,0.0002784,0x00,0x85
"SPI","result",1.48304583,0.000259936,0x00,0x10
"SPI","result",1.48334775,0.000258876,0x00,0x6F
"SPI","disable",1.48367084,3.99999999e-09,,
"SPI","enable",1.48739472,3.99999999e-09,,
"SPI","result",1.48739625,0.000299872,0x00,0xA5
"SPI","result",1.48774298,0.000278396,0x00,0x85
"SPI","result",1.48804779,0.000259932,0x00,0x10
"SPI","result",1.48833412,0.000274308,0x00,0x6F
"SPI","disable",1.48867265,3.99999976e-09,,
"SPI","enable",1.49236554,3.99999999e-09,,
"SPI","result",1.49236706,0.000315448,0x00,0xA5
"SPI","result",1.49272937,0.00027838,0x00,0x85
"SPI","result",1.49303416,0.000259896,0x00,0x10
"SPI","result",1.49332046,0.00027446,0x00,0x6F
"SPI","disable",1.49365914,4.00000022e-09,,
"SPI","enable",1.49735216,3.99999976e-09,,
"SPI","result",1.49735368,0.000315468,0x00,0xA5
"SPI","result",1.49771602,0.000262828,0x00,0x85
"SPI","result",1.49802084,0.000259948,0x00,0x10
"SPI","result",1.4983072,0.0002745,0x00,0x6F
"SPI","disable",1.49864592,3.99999976e-09,,
"SPI","enable",1.50233921,3.99999999e-09,,
"SPI","result",1.50234074,0.000315316,0x00,0xA5
"SPI","result",1.50270292,0.0002628,0x00,0x85
"SPI","result",1.50299213,0.000275528,0x00,0x10
"SPI","result",1.50329406,0.000258908,0x00,0x6F
"SPI","disable",1.50363277,3.99999999e-09,,
"SPI","enable",1.50732601,3.99999999e-09,,
"SPI","result",1.50732754,0.000315488,0x00,0xA5
"SPI","result",1.50768989,0.000262832,0x00,0x85
"SPI","result",1.50797913,0.000275532,0x00,0x10
"SPI","result",1.50828108,0.0002589,0x00,0x6F
"SPI","disable",1.5086042,3.99999999e-09,,
"SPI","enable",1.51231293,3.99999999e-09,,
"SPI","result",1.51231445,0.000299872,0x00,0xA5
"SPI","result",1.51266118,0.00027838,0x00,0x85
"SPI","result",1.51296597,0.000275504,0x00,0x10
"SPI","result",1.51326788,0.000258876,0x00,0x6F
"SPI","disable",1.51359097,3.99999999e-09,,
"SPI","enable",1.51729974,3.99999999e-09,,
"SPI","result",1.51730126,0.000299904,0x00,0xA5
"SPI","result",1.51764803,0.000278412,0x00,0x85
"SPI","result",1.51795286,0.00025996,0x00,0x10
"SPI","result",1.51825481,0.000258912,0x00,0x6F
"SPI","disable",1.51857795,4.00000022e-09,,
"SPI","enable",1.52230225,3.99999999e-09,,
"SPI","result",1.52230378,0.000304144,0x00,0xA5
"SPI","result",1.52265479,0.000278392,0x00,0x85
"SPI","result",1.52295959,0.000259936,0x00,0x10
"SPI","result",1.52324594,0.000274404,0x00,0x6F
"SPI","disable",1.52358456,3.99999999e-09,,
"SPI","enable",1.52727335,3.99999999e-09,,
"SPI","result",1.52727487,0.000315452,0x00,0xA5
"SPI","result",1.52763718,0.000278376,0x00,0x85
"SPI","result",1.52794197,0.00025994,0x00,0x10
"SPI","result",1.52822832,0.000274452,0x00,0x6F
"SPI","disable",1.52856698,3.99999976e-09,,
"SPI","enable",1.53225986,4.00000022e-09,,
"SPI","result",1.53226138,0.000315448,0x00,0xA5
"SPI","result",1.5326237,0.000262808,0x00,0x85
"SPI","result",1.5329285,0.000259932,0x00,0x10
"SPI","result",1.53321484,0.000274484,0x00,0x6F
"SPI","disable",1.53355353,4.00000022e-09,,
"SPI","enable",1.53724667,3.99999999e-09,,
"SPI","result",1.5372482,0.000315288,0x00,0xA5
"SPI","result",1.53761035,0.000262816,0x00,0x85
"SPI","result",1.53789957,0.000275516,0x00,0x10
"SPI","result",1.5382015,0.000258896,0x00,0x6F
"SPI","disable",1.53854019,3.99999999e-09,,
"SPI","enable",1.54223325,3.99999999e-09,,
"SPI","result",1.54223478,0.000315468,0x00,0xA5
"SPI","result",1.5425971,0.000262808,0x00,0x85
"SPI","result",1.54288632,0.000275528,0x00,0x10
"SPI","result",1.54318826,0.000258924,0x00,0x6F
"SPI","disable",1.54351141,3.99999999e-09,,
"SPI","enable",1.54722006,4.00000022e-09,,
"SPI","result",1.54722159,0.000299868,0x00,0xA5
"SPI","result",1.54756832,0.000278392,0x00,0x85
"SPI","result",1.54787312,0.000275516,0x00,0x10
"SPI","result",1.54817504,0.000258904,0x00,0x6F
"SPI","disable",1.54849816,4.00000022e-09,,
"SPI","enable",1.55220695,3.99999999e-09,,
"SPI","result",1.55220847,0.000299884,0x00,0xA5
"SPI","result",1.55255522,0.000278428,0x00,0x85
"SPI","result",1.55286006,0.000259952,0x00,0x10
